,millis,ssm,system:index,date
578,1577793600000,233.78786475601976,NASA_USDA_SMAP_SM20191231_20200102,2019-12-31 12:00:00
579,1578052800000,220.8412277071279,NASA_USDA_SMAP_SM20200103_20200105,2020-01-03 12:00:00
580,1578312000000,205.6985466077218,NASA_USDA_SMAP_SM20200106_20200108,2020-01-06 12:00:00
581,1578571200000,208.53946148649186,NASA_USDA_SMAP_SM20200109_20200111,2020-01-09 12:00:00
582,1578830400000,189.62644438576316,NASA_USDA_SMAP_SM20200112_20200114,2020-01-12 12:00:00
583,1579089600000,194.43451909950636,NASA_USDA_SMAP_SM20200115_20200117,2020-01-15 12:00:00
584,1579348800000,183.17588303945092,NASA_USDA_SMAP_SM20200118_20200120,2020-01-18 12:00:00
585,1579608000000,220.00364783617894,NASA_USDA_SMAP_SM20200121_20200123,2020-01-21 12:00:00
586,1579867200000,186.60432284439196,NASA_USDA_SMAP_SM20200124_20200126,2020-01-24 12:00:00
587,1580126400000,179.33516955289136,NASA_USDA_SMAP_SM20200127_20200129,2020-01-27 12:00:00
588,1580385600000,170.34358338839908,NASA_USDA_SMAP_SM20200130_20200201,2020-01-30 12:00:00
589,1580644800000,159.0392384392933,NASA_USDA_SMAP_SM20200202_20200204,2020-02-02 12:00:00
590,1580904000000,150.34310705192348,NASA_USDA_SMAP_SM20200205_20200207,2020-02-05 12:00:00
591,1581163200000,140.698495252402,NASA_USDA_SMAP_SM20200208_20200210,2020-02-08 12:00:00
592,1581422400000,200.36148575588615,NASA_USDA_SMAP_SM20200211_20200213,2020-02-11 12:00:00
593,1581681600000,159.3480825565255,NASA_USDA_SMAP_SM20200214_20200216,2020-02-14 12:00:00
594,1581940800000,146.66641160888298,NASA_USDA_SMAP_SM20200217_20200219,2020-02-17 12:00:00
595,1582200000000,174.9114533709899,NASA_USDA_SMAP_SM20200220_20200222,2020-02-20 12:00:00
596,1582459200000,210.38936673186026,NASA_USDA_SMAP_SM20200223_20200225,2020-02-23 12:00:00
597,1582718400000,182.42857674311347,NASA_USDA_SMAP_SM20200226_20200228,2020-02-26 12:00:00
598,1582977600000,169.81222881667136,NASA_USDA_SMAP_SM20200229_20200302,2020-02-29 12:00:00
599,1583236800000,156.45535517640516,NASA_USDA_SMAP_SM20200303_20200305,2020-03-03 12:00:00
600,1583496000000,136.5439887570983,NASA_USDA_SMAP_SM20200306_20200308,2020-03-06 12:00:00
601,1583755200000,170.7452060232362,NASA_USDA_SMAP_SM20200309_20200311,2020-03-09 12:00:00
602,1584014400000,229.80909718766358,NASA_USDA_SMAP_SM20200312_20200314,2020-03-12 12:00:00
603,1584273600000,190.2795119895621,NASA_USDA_SMAP_SM20200315_20200317,2020-03-15 12:00:00
604,1584532800000,224.15265577782392,NASA_USDA_SMAP_SM20200318_20200320,2020-03-18 12:00:00
605,1584792000000,203.13564060080728,NASA_USDA_SMAP_SM20200321_20200323,2020-03-21 12:00:00
606,1585051200000,183.7991215829484,NASA_USDA_SMAP_SM20200324_20200326,2020-03-24 12:00:00
607,1585310400000,174.21802623908582,NASA_USDA_SMAP_SM20200327_20200329,2020-03-27 12:00:00
608,1585569600000,145.08676283438538,NASA_USDA_SMAP_SM20200330_20200401,2020-03-30 12:00:00
609,1585828800000,123.42495675568836,NASA_USDA_SMAP_SM20200402_20200404,2020-04-02 12:00:00
610,1586088000000,107.92543461338374,NASA_USDA_SMAP_SM20200405_20200407,2020-04-05 12:00:00
611,1586347200000,93.39644091068702,NASA_USDA_SMAP_SM20200408_20200410,2020-04-08 12:00:00
612,1586606400000,89.0343226429918,NASA_USDA_SMAP_SM20200411_20200413,2020-04-11 12:00:00
613,1586865600000,84.49516217308158,NASA_USDA_SMAP_SM20200414_20200416,2020-04-14 12:00:00
614,1587124800000,69.74375019851438,NASA_USDA_SMAP_SM20200417_20200419,2020-04-17 12:00:00
615,1587384000000,59.81782101247848,NASA_USDA_SMAP_SM20200420_20200422,2020-04-20 12:00:00
616,1587643200000,49.19657159509438,NASA_USDA_SMAP_SM20200423_20200425,2020-04-23 12:00:00
617,1587902400000,41.61330476500531,NASA_USDA_SMAP_SM20200426_20200428,2020-04-26 12:00:00
618,1588161600000,36.14771896226906,NASA_USDA_SMAP_SM20200429_20200501,2020-04-29 12:00:00
619,1588420800000,32.4884268833468,NASA_USDA_SMAP_SM20200502_20200504,2020-05-02 12:00:00
620,1588680000000,29.366990461092346,NASA_USDA_SMAP_SM20200505_20200507,2020-05-05 12:00:00
621,1588939200000,28.905543486850604,NASA_USDA_SMAP_SM20200508_20200510,2020-05-08 12:00:00
622,1589198400000,38.35172148302147,NASA_USDA_SMAP_SM20200511_20200513,2020-05-11 12:00:00
623,1589457600000,29.845094522884754,NASA_USDA_SMAP_SM20200514_20200516,2020-05-14 12:00:00
624,1589716800000,27.403023513814187,NASA_USDA_SMAP_SM20200517_20200519,2020-05-17 12:00:00
625,1589976000000,26.921813344452577,NASA_USDA_SMAP_SM20200520_20200522,2020-05-20 12:00:00
626,1590235200000,26.380968525411507,NASA_USDA_SMAP_SM20200523_20200525,2020-05-23 12:00:00
627,1590494400000,25.504760470941154,NASA_USDA_SMAP_SM20200526_20200528,2020-05-26 12:00:00
628,1590753600000,26.438008966876854,NASA_USDA_SMAP_SM20200529_20200531,2020-05-29 12:00:00
629,1591012800000,25.79088726431583,NASA_USDA_SMAP_SM20200601_20200603,2020-06-01 12:00:00
630,1591272000000,26.245728706745638,NASA_USDA_SMAP_SM20200604_20200606,2020-06-04 12:00:00
631,1591531200000,25.4396701775171,NASA_USDA_SMAP_SM20200607_20200609,2020-06-07 12:00:00
632,1591790400000,24.221660745546732,NASA_USDA_SMAP_SM20200610_20200612,2020-06-10 12:00:00
633,1592049600000,24.172618532304522,NASA_USDA_SMAP_SM20200613_20200615,2020-06-13 12:00:00
634,1592308800000,24.001016158545713,NASA_USDA_SMAP_SM20200616_20200618,2020-06-16 12:00:00
635,1592568000000,23.75572867563234,NASA_USDA_SMAP_SM20200619_20200621,2020-06-19 12:00:00
636,1592827200000,23.875752872833683,NASA_USDA_SMAP_SM20200622_20200624,2020-06-22 12:00:00
637,1593086400000,24.133617239879868,NASA_USDA_SMAP_SM20200625_20200627,2020-06-25 12:00:00
638,1593345600000,24.77158218987395,NASA_USDA_SMAP_SM20200628_20200630,2020-06-28 12:00:00
639,1593604800000,24.294266639821018,NASA_USDA_SMAP_SM20200701_20200703,2020-07-01 12:00:00
640,1593864000000,24.17693328775917,NASA_USDA_SMAP_SM20200704_20200706,2020-07-04 12:00:00
641,1594123200000,24.382342708922938,NASA_USDA_SMAP_SM20200707_20200709,2020-07-07 12:00:00
642,1594382400000,25.277731131020577,NASA_USDA_SMAP_SM20200710_20200712,2020-07-10 12:00:00
643,1594641600000,25.518137764418952,NASA_USDA_SMAP_SM20200713_20200715,2020-07-13 12:00:00
644,1594900800000,28.441258911995263,NASA_USDA_SMAP_SM20200716_20200718,2020-07-16 12:00:00
645,1595160000000,26.354730955672206,NASA_USDA_SMAP_SM20200719_20200721,2020-07-19 12:00:00
646,1595419200000,45.87677340808679,NASA_USDA_SMAP_SM20200722_20200724,2020-07-22 12:00:00
647,1595678400000,58.21128460251213,NASA_USDA_SMAP_SM20200725_20200727,2020-07-25 12:00:00
648,1595937600000,46.26734404307296,NASA_USDA_SMAP_SM20200728_20200730,2020-07-28 12:00:00
649,1596196800000,40.6949603874373,NASA_USDA_SMAP_SM20200731_20200802,2020-07-31 12:00:00
650,1596456000000,37.07525348803961,NASA_USDA_SMAP_SM20200803_20200805,2020-08-03 12:00:00
651,1596715200000,32.14405291423835,NASA_USDA_SMAP_SM20200806_20200808,2020-08-06 12:00:00
652,1596974400000,28.928224966682745,NASA_USDA_SMAP_SM20200809_20200811,2020-08-09 12:00:00
653,1597233600000,28.084608587494476,NASA_USDA_SMAP_SM20200812_20200814,2020-08-12 12:00:00
654,1597492800000,27.569453695923144,NASA_USDA_SMAP_SM20200815_20200817,2020-08-15 12:00:00
655,1597752000000,32.12267078181312,NASA_USDA_SMAP_SM20200818_20200820,2020-08-18 12:00:00
656,1598011200000,37.5029241885541,NASA_USDA_SMAP_SM20200821_20200823,2020-08-21 12:00:00
657,1598270400000,37.98090062016864,NASA_USDA_SMAP_SM20200824_20200826,2020-08-24 12:00:00
658,1598529600000,36.481299288938295,NASA_USDA_SMAP_SM20200827_20200829,2020-08-27 12:00:00
659,1598788800000,40.82130520217355,NASA_USDA_SMAP_SM20200830_20200901,2020-08-30 12:00:00
660,1599048000000,35.26277088910238,NASA_USDA_SMAP_SM20200902_20200904,2020-09-02 12:00:00
661,1599307200000,31.21255611926405,NASA_USDA_SMAP_SM20200905_20200907,2020-09-05 12:00:00
662,1599566400000,55.98997190835624,NASA_USDA_SMAP_SM20200908_20200910,2020-09-08 12:00:00
663,1599825600000,39.03062703196648,NASA_USDA_SMAP_SM20200911_20200913,2020-09-11 12:00:00
664,1600084800000,34.51978851550408,NASA_USDA_SMAP_SM20200914_20200916,2020-09-14 12:00:00
665,1600344000000,31.61101069184834,NASA_USDA_SMAP_SM20200917_20200919,2020-09-17 12:00:00
666,1600603200000,30.285786110294268,NASA_USDA_SMAP_SM20200920_20200922,2020-09-20 12:00:00
667,1600862400000,30.227046746755097,NASA_USDA_SMAP_SM20200923_20200925,2020-09-23 12:00:00
668,1601121600000,29.595020645110836,NASA_USDA_SMAP_SM20200926_20200928,2020-09-26 12:00:00
669,1601380800000,29.231052640600748,NASA_USDA_SMAP_SM20200929_20201001,2020-09-29 12:00:00
670,1601640000000,28.200899290401242,NASA_USDA_SMAP_SM20201002_20201004,2020-10-02 12:00:00
671,1601899200000,28.420409114191596,NASA_USDA_SMAP_SM20201005_20201007,2020-10-05 12:00:00
672,1602158400000,28.88945146513053,NASA_USDA_SMAP_SM20201008_20201010,2020-10-08 12:00:00
673,1602417600000,29.9175789476003,NASA_USDA_SMAP_SM20201011_20201013,2020-10-11 12:00:00
674,1602676800000,29.194209255666546,NASA_USDA_SMAP_SM20201014_20201016,2020-10-14 12:00:00
675,1602936000000,29.77235153495417,NASA_USDA_SMAP_SM20201017_20201019,2020-10-17 12:00:00
676,1603195200000,30.209852670580386,NASA_USDA_SMAP_SM20201020_20201022,2020-10-20 12:00:00
677,1603454400000,31.13623758325618,NASA_USDA_SMAP_SM20201023_20201025,2020-10-23 12:00:00
678,1603713600000,67.2957345549808,NASA_USDA_SMAP_SM20201026_20201028,2020-10-26 12:00:00
679,1603972800000,47.663838091542324,NASA_USDA_SMAP_SM20201029_20201031,2020-10-29 12:00:00
680,1604232000000,43.70670647470902,NASA_USDA_SMAP_SM20201101_20201103,2020-11-01 12:00:00
681,1604491200000,42.209477848606426,NASA_USDA_SMAP_SM20201104_20201106,2020-11-04 12:00:00
682,1604750400000,72.57413176430016,NASA_USDA_SMAP_SM20201107_20201109,2020-11-07 12:00:00
683,1605009600000,72.89662225096397,NASA_USDA_SMAP_SM20201110_20201112,2020-11-10 12:00:00
684,1605268800000,66.96778751918391,NASA_USDA_SMAP_SM20201113_20201115,2020-11-13 12:00:00
685,1605528000000,61.839066598112716,NASA_USDA_SMAP_SM20201116_20201118,2020-11-16 12:00:00
686,1605787200000,59.55760148657461,NASA_USDA_SMAP_SM20201119_20201121,2020-11-19 12:00:00
687,1606046400000,57.60078816823614,NASA_USDA_SMAP_SM20201122_20201124,2020-11-22 12:00:00
688,1606305600000,54.78679102574745,NASA_USDA_SMAP_SM20201125_20201127,2020-11-25 12:00:00
689,1606564800000,52.6756469077437,NASA_USDA_SMAP_SM20201128_20201130,2020-11-28 12:00:00
690,1606824000000,50.452738356251274,NASA_USDA_SMAP_SM20201201_20201203,2020-12-01 12:00:00
691,1607083200000,49.56711463392244,NASA_USDA_SMAP_SM20201204_20201206,2020-12-04 12:00:00
692,1607342400000,46.28528114750919,NASA_USDA_SMAP_SM20201207_20201209,2020-12-07 12:00:00
693,1607601600000,76.37525158976048,NASA_USDA_SMAP_SM20201210_20201212,2020-12-10 12:00:00
694,1607860800000,72.11791627285768,NASA_USDA_SMAP_SM20201213_20201215,2020-12-13 12:00:00
695,1608120000000,67.35684140822708,NASA_USDA_SMAP_SM20201216_20201218,2020-12-16 12:00:00
696,1608379200000,62.74040550861037,NASA_USDA_SMAP_SM20201219_20201221,2020-12-19 12:00:00
697,1608638400000,60.44553764657588,NASA_USDA_SMAP_SM20201222_20201224,2020-12-22 12:00:00
698,1608897600000,59.006907714124345,NASA_USDA_SMAP_SM20201225_20201227,2020-12-25 12:00:00
699,1609156800000,59.83583471587056,NASA_USDA_SMAP_SM20201228_20201230,2020-12-28 12:00:00
700,1609416000000,57.25455909333076,NASA_USDA_SMAP_SM20201231_20210102,2020-12-31 12:00:00
701,1609675200000,54.113200020842335,NASA_USDA_SMAP_SM20210103_20210105,2021-01-03 12:00:00
702,1609934400000,50.717378592624385,NASA_USDA_SMAP_SM20210106_20210108,2021-01-06 12:00:00
703,1610193600000,50.715884963229094,NASA_USDA_SMAP_SM20210109_20210111,2021-01-09 12:00:00
704,1610452800000,48.96810732001547,NASA_USDA_SMAP_SM20210112_20210114,2021-01-12 12:00:00
705,1610712000000,47.28253340165488,NASA_USDA_SMAP_SM20210115_20210117,2021-01-15 12:00:00
706,1610971200000,51.46261290766191,NASA_USDA_SMAP_SM20210118_20210120,2021-01-18 12:00:00
707,1611230400000,63.97557505724087,NASA_USDA_SMAP_SM20210121_20210123,2021-01-21 12:00:00
708,1611489600000,145.24942246268742,NASA_USDA_SMAP_SM20210124_20210126,2021-01-24 12:00:00
709,1611748800000,125.22790382028217,NASA_USDA_SMAP_SM20210127_20210129,2021-01-27 12:00:00
710,1612008000000,146.72673582904036,NASA_USDA_SMAP_SM20210130_20210201,2021-01-30 12:00:00
711,1612267200000,117.41873569019691,NASA_USDA_SMAP_SM20210202_20210204,2021-02-02 12:00:00
712,1612526400000,113.89507755850674,NASA_USDA_SMAP_SM20210205_20210207,2021-02-05 12:00:00
713,1612785600000,104.49944213051828,NASA_USDA_SMAP_SM20210208_20210210,2021-02-08 12:00:00
714,1613044800000,98.00740042330132,NASA_USDA_SMAP_SM20210211_20210213,2021-02-11 12:00:00
715,1613304000000,155.1151043921033,NASA_USDA_SMAP_SM20210214_20210216,2021-02-14 12:00:00
716,1613563200000,127.00594143330672,NASA_USDA_SMAP_SM20210217_20210219,2021-02-17 12:00:00
717,1613822400000,112.70253502848921,NASA_USDA_SMAP_SM20210220_20210222,2021-02-20 12:00:00
718,1614081600000,97.98750341422952,NASA_USDA_SMAP_SM20210223_20210225,2021-02-23 12:00:00
719,1614340800000,90.64102526890754,NASA_USDA_SMAP_SM20210226_20210228,2021-02-26 12:00:00
720,1614600000000,82.85741877169316,NASA_USDA_SMAP_SM20210301_20210303,2021-03-01 12:00:00
721,1614859200000,75.02153733791256,NASA_USDA_SMAP_SM20210304_20210306,2021-03-04 12:00:00
722,1615118400000,65.69097702593281,NASA_USDA_SMAP_SM20210307_20210309,2021-03-07 12:00:00
723,1615377600000,64.04221174024055,NASA_USDA_SMAP_SM20210310_20210312,2021-03-10 12:00:00
724,1615636800000,93.24969347533204,NASA_USDA_SMAP_SM20210313_20210315,2021-03-13 12:00:00
725,1615896000000,86.13317257201747,NASA_USDA_SMAP_SM20210316_20210318,2021-03-16 12:00:00
726,1616155200000,75.09175055200093,NASA_USDA_SMAP_SM20210319_20210321,2021-03-19 12:00:00
727,1616414400000,74.76507347211704,NASA_USDA_SMAP_SM20210322_20210324,2021-03-22 12:00:00
728,1616673600000,76.45419969933225,NASA_USDA_SMAP_SM20210325_20210327,2021-03-25 12:00:00
729,1616932800000,64.6527703402875,NASA_USDA_SMAP_SM20210328_20210330,2021-03-28 12:00:00
730,1617192000000,54.77350116470876,NASA_USDA_SMAP_SM20210331_20210402,2021-03-31 12:00:00
731,1617451200000,48.58058525567328,NASA_USDA_SMAP_SM20210403_20210405,2021-04-03 12:00:00
732,1617710400000,42.83557712938517,NASA_USDA_SMAP_SM20210406_20210408,2021-04-06 12:00:00
733,1617969600000,38.92497310430832,NASA_USDA_SMAP_SM20210409_20210411,2021-04-09 12:00:00
734,1618228800000,35.583755368180654,NASA_USDA_SMAP_SM20210412_20210414,2021-04-12 12:00:00
735,1618488000000,33.9433809549079,NASA_USDA_SMAP_SM20210415_20210417,2021-04-15 12:00:00
736,1618747200000,33.85930643924796,NASA_USDA_SMAP_SM20210418_20210420,2021-04-18 12:00:00
737,1619006400000,30.750934330281186,NASA_USDA_SMAP_SM20210421_20210423,2021-04-21 12:00:00
738,1619265600000,29.421173989482366,NASA_USDA_SMAP_SM20210424_20210426,2021-04-24 12:00:00
739,1619524800000,43.51279589999637,NASA_USDA_SMAP_SM20210427_20210429,2021-04-27 12:00:00
740,1619784000000,33.483792754853916,NASA_USDA_SMAP_SM20210430_20210502,2021-04-30 12:00:00
741,1620043200000,30.9869859789991,NASA_USDA_SMAP_SM20210503_20210505,2021-05-03 12:00:00
742,1620302400000,27.99482938747853,NASA_USDA_SMAP_SM20210506_20210508,2021-05-06 12:00:00
743,1620561600000,27.25861180180395,NASA_USDA_SMAP_SM20210509_20210511,2021-05-09 12:00:00
744,1620820800000,25.889100654499604,NASA_USDA_SMAP_SM20210512_20210514,2021-05-12 12:00:00
745,1621080000000,25.548688284434622,NASA_USDA_SMAP_SM20210515_20210517,2021-05-15 12:00:00
746,1621339200000,25.7498348555921,NASA_USDA_SMAP_SM20210518_20210520,2021-05-18 12:00:00
747,1621598400000,27.49561590959627,NASA_USDA_SMAP_SM20210521_20210523,2021-05-21 12:00:00
748,1621857600000,25.391877502985327,NASA_USDA_SMAP_SM20210524_20210526,2021-05-24 12:00:00
749,1622116800000,24.756263794150993,NASA_USDA_SMAP_SM20210527_20210529,2021-05-27 12:00:00
750,1622376000000,24.63704921783885,NASA_USDA_SMAP_SM20210530_20210601,2021-05-30 12:00:00
751,1622635200000,24.914867108474525,NASA_USDA_SMAP_SM20210602_20210604,2021-06-02 12:00:00
752,1622894400000,24.692427714186703,NASA_USDA_SMAP_SM20210605_20210607,2021-06-05 12:00:00
753,1623153600000,24.659462584799655,NASA_USDA_SMAP_SM20210608_20210610,2021-06-08 12:00:00
754,1623412800000,24.338297749269383,NASA_USDA_SMAP_SM20210611_20210613,2021-06-11 12:00:00
755,1623672000000,24.623097132597167,NASA_USDA_SMAP_SM20210614_20210616,2021-06-14 12:00:00
756,1623931200000,24.545099037442995,NASA_USDA_SMAP_SM20210617_20210619,2021-06-17 12:00:00
757,1624190400000,24.62488098560871,NASA_USDA_SMAP_SM20210620_20210622,2021-06-20 12:00:00
758,1624449600000,29.027524029248312,NASA_USDA_SMAP_SM20210623_20210625,2021-06-23 12:00:00
759,1624708800000,25.441463566140886,NASA_USDA_SMAP_SM20210626_20210628,2021-06-26 12:00:00
760,1624968000000,29.553728918929007,NASA_USDA_SMAP_SM20210629_20210701,2021-06-29 12:00:00
761,1625227200000,52.38667845476644,NASA_USDA_SMAP_SM20210702_20210704,2021-07-02 12:00:00
762,1625486400000,41.64559308967505,NASA_USDA_SMAP_SM20210705_20210707,2021-07-05 12:00:00
763,1625745600000,40.93751870150833,NASA_USDA_SMAP_SM20210708_20210710,2021-07-08 12:00:00
764,1626004800000,39.897640604303305,NASA_USDA_SMAP_SM20210711_20210713,2021-07-11 12:00:00
765,1626264000000,48.733011844027736,NASA_USDA_SMAP_SM20210714_20210716,2021-07-14 12:00:00
766,1626523200000,72.83356845437015,NASA_USDA_SMAP_SM20210717_20210719,2021-07-17 12:00:00
767,1626782400000,53.54519606746869,NASA_USDA_SMAP_SM20210720_20210722,2021-07-20 12:00:00
768,1627041600000,150.0406293782086,NASA_USDA_SMAP_SM20210723_20210725,2021-07-23 12:00:00
769,1627300800000,125.13588524265471,NASA_USDA_SMAP_SM20210726_20210728,2021-07-26 12:00:00
770,1627560000000,111.09347966404884,NASA_USDA_SMAP_SM20210729_20210731,2021-07-29 12:00:00
